url,name,main_location,asociate_location,type,description,price,feats,address,neighborhood,characteristics
https://fincaraiz.com.co/inmueble/casa-en-venta/hipotecho-occidental/bogota/10046150,casa en venta,"americas occidental - bogotá - bogotá, d.c.","hipotecho occidental, kennedy central, americas occidental, pio x, americas sector galan, bogotá, kennedy, zona occidental, bogotá, d.c.",inmobiliaria · destacado,"casa de tres pisos totalmente remodelado, está construido en un terreno de 3.5 mts x 20 mts, en los cuales están distribuidas cuatro habitaciones, dos baños, sala, comedor, garaje, patio de ropas amplio, estos dos últimos cubiertos con teja plástica que permite la iluminación y cálida temperatura. así mismo los documentos se encuentran al día. la casa tiene opción de ampliación. excelente opción para invertir y vivir en sector residencial de américas occidental en medio de la tranquilidad que ofrecen los parques cercanos que se destacan por sus grandes espacios para la recreación y el esparcimiento los cuales son uno de los mayores atractivos de la zona, vías principales que facilitan el acceso como la av. boyacá, av. las américas con el sistema transmilenio y av. 1 de mayo. sitios cercanos de interés como centro comercial plaza de las américas, parque mundo aventura, estadio metropolitano de techo, parroquia san pio x entre otros.", precio total (cop) $ 480.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '4'}]",preguntar al anunciante,hipotecho occidental - bogotá,
https://fincaraiz.com.co/inmueble/casa-en-venta/la-calleja/bogota/8079004,casa en venta,la calleja - bogotá - cundinamarca,"la calleja, sabanalarga, bogotá, usaquen, zona norte, zona norte, cundinamarca, bogotá, d.c.",inmobiliaria · destacado,"excelente casa en conjunto cerrado. cuenta con dos niveles y un subnivel. en el primer nivel podrá encontrar la sala con chimenea y comedor independiente, estudio, baño social, cocina tipo isla, zona de lavandería y cuarto y baño de servicio. adicionalmente tiene un jardín con bbq de 37 mts2. en el segundo nivel encuentra el hall amplio, 4 habitaciones, la principal con walk-in closet y baño, y dos baños adicionales. la casa cuenta con un subnivel para adecuar un family room, o un estudio adicional. tiene 4 parqueaderos independientes. sector rodeado de parques, tranquilo. vías de acceso, calle 127, av 19 .", precio total (cop) $ 1.600.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '4'}, {'baños': '4'}, {'parqueaderos': '4'}, {'área construída': '318 m²'}, {'área privada': '318 m²'}, {'estrato': '6'}, {'antigüedad': 'más de 30 años'}, {'administración': '$ 1.470.000 cop'}, {'precio m²': '$ 5.031.446,54*m²'}]",preguntar al anunciante,la calleja - bogotá,"
características del exterior
árboles frutales
vigilancia
características del interior
baño auxiliar
baño independiente
calentador
chimenea
citófono
closet
cocina integral
cuarto de servicio
estudio
zona de lavandería
características del sector
trans. público cercano"
https://fincaraiz.com.co/inmueble/casa-en-venta/chapinero-alto/bogota/7863857,casa en venta,chapinero alto - bogotá - cundinamarca,"chapinero alto, maria cristina, la salle, chapinero, bogotá, zona chapinero, zona chapinero, cundinamarca, bogotá, d.c.",inmobiliaria · destacado,"venta o renta casa en chapinero alto , cuenta con un frente de 10.3 x 24. primer piso zona de garaje , salas , salón que puede utilizarse para reuniones o capacitaciones ( taller ). cocina amoblada , zona de ropas , chimenea, alcoba y baño. segundo piso , 4 alcobas 2 baños. es cuadras cerrada se puede usar la bahía adicional para garaje. valor de renta para vivienda $4.000.000 para oficina 5.000.000.", precio total (cop) $ 1.700.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '5'}, {'baños': '3'}, {'parqueaderos': '3'}, {'área construída': '320 m²'}, {'área privada': '320 m²'}, {'estrato': '5'}, {'antigüedad': 'más de 30 años'}, {'piso n°': '2'}, {'administración': 'no definida'}, {'precio m²': '$ 5.312.500*m²'}]",preguntar al anunciante,chapinero alto - bogotá,"
características del exterior
acceso pavimentado
cochera
garaje / parqueadero(s)
garaje(s)
oficina de negocios
parqueadero visitantes
salón comunal
terraza
características del interior
baño auxiliar
chimenea
closet
cocina equipada
estudio
patio
zona de lavandería
características del sector
parques cercanos
trans. público cercano
zona comercial
zona residencial"
https://fincaraiz.com.co/inmueble/casa-en-venta/delicias-norte/chia/8178069,casa en venta,delicias norte sector bojaca - chía - cundinamarca,"delicias norte, camino la floresta, portales de chia, cr parques del nogal, delicias norte sector bojaca, chía, cundinamarca",inmobiliaria · destacado,"si buscas y piensas en tú cálidad de vida, ven a vivir en un municipio que ofrece las mismas oportunidades que una ciudad, pero excluyendo el ruido y la contaminación. venta casa chia, cundinamarca. hermosa, moderna y amplia casa de 138.70 mts construidos, distribuida en dos pisos. consta de: primer piso: consta de amplia sala con salida al patio interior, comedor, baño social, cocina abierta y patio interior con zona bbq. segundo piso: alcoba principal, baño y closet privado, dos alcobas auxiliares con baño privado, zona de estar y balcón. buen estado y cuidado. excelente iluminación, tiene hermoso jardín y cuenta con 2 garajes descubiertos independientes frente la casa. conjunto cerrado de 102 casas que cuenta con gimnasio, vigilancia, cancha de squash, salón comunal, sala de juegos y parqueadero para visitantes. estrato 5. .", precio total (cop) $ 670.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}]",preguntar al anunciante,delicias norte - chía,"
características del exterior
cancha de squash
canchas deportivas
en conjunto cerrado
garaje(s)
gimnasio
jardín
parqueadero visitantes
portería / recepción
salón comunal
terraza
vigilancia
zona infantil
zonas verdes
características del interior
balcón
baño auxiliar
barra estilo americano
calentador
chimenea
cocina tipo americano


patio
zona de lavandería
características del sector
zona residencial"
https://fincaraiz.com.co/inmueble/lote-en-venta/subachoque/cundinamarca/10093882,lote en venta,subachoque,"subachoque, cundinamarca",inmobiliaria · destacado,"en venta hermoso terreno con un área total de veinte mil mts, topografía plana ubicado en un sector de gran valorización cerca al pueblo con excelente vecindario, entrada privada para esta finca y dos más sin pago administración , goza de hermosa vista panorámica , cuenta ya con servicios públicos instalados .. listo para hacer una hermosa casa campestre a su gusto…mayor información contáctenos por llamada o whatsapp", precio total (cop) $ 750.000.000 ¿te interesó este inmueble? reportar anuncio,[''],preguntar al anunciante,subachoque,
https://fincaraiz.com.co/inmueble/apartamento-en-venta/parmalat---proleche/chia/10135908,apartamento en venta,parmalat - proleche - chía - cundinamarca,"parmalat - proleche, los cedros, santa lucia, fredonia, chía, cundinamarca",inmobiliaria · destacado,"venta apartamento en chía piso 4 con ascensor, balcón y vista externa. muy iluminado con sol de mañana. con 94 mtrs totales, amplios y cómodos espacios. excelente estado y listo para ser habitado por familia que prefiera chía como lugar de vivienda. edificio automatizado, cctv y próximo a vías como autonorte ave. guaymaral ave. pradilla y variante cota chía, muy buen transporte y a su alrededor comercio muy variado colegios universidad y centros comerciales.", precio total (cop) $ 483.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}]",preguntar al anunciante,parmalat - proleche - chía,"
características del exterior
ascensor
circuito cerrado de tv
garaje(s)
oficina de negocios
parqueadero visitantes
portería / recepción
salón comunal
sauna / turco / jacuzzi
terraza
vigilancia
vivienda multifamiliar
zona infantil
características del sector
colegios / universidades
parques cercanos
supermercados / c.comerciales
trans. público cercano
zona residencial"
https://fincaraiz.com.co/inmueble/apartamento-en-venta/las-palmas/barranquilla/4856109,apartamento en venta,las palmas - barranquilla - atlántico,"las palmas, las palmas, ciudad cisneros, jose antonio galan, barranquilla, comuna 11, sur oriente, zona sur occidente, atlántico, atlantico",inmobiliaria,apartamento ubicado en sector residencial tranquilo y seguro - cerca a colegios - parques y supermercados - se arrienda/vende con aires acondicionados - parqueadero común - sala comedor - cocina integral - iluminación natural - zona infantil - comodas vias de acceso - transporte publico cercano.., precio total (cop) $ 220.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '2'}, {'parqueaderos': '1'}, {'área construída': '90 m²'}, {'área privada': '90 m²'}, {'estrato': '2'}, {'estado': 'bueno'}, {'antigüedad': '1 a 8 años'}, {'piso n°': '2'}, {'administración': 'no definida'}, {'precio m²': '$ 2.444.444,44*m²'}]",preguntar al anunciante,las palmas - barranquilla,
https://fincaraiz.com.co/inmueble/casa-en-venta/fonqueta/chia/6968905,casa en venta,fonquetá - chía - cundinamarca,"fonquetá, cerca de piedra, chía, cundinamarca",inmobiliaria · destacado,"hermosa casa en conjunto cerrado. cercana a variante cota y avenida guaymaral. gimnasio, bbq, cancha múltiple, senderos peatonales, salón comunal. tres niveles, vestier en habitación ppal, estudio, sala comedor, chimenea, cocina abierta. baño social, area terraza - balcón, patio, depósito. transporte público. a pocos minutos de centros comerciales, supermercado ara y otros, colegios, jardines infantiles. sector residencial campestre muy familiar..", precio total (cop) $ 595.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '4'}, {'baños': '4'}, {'parqueaderos': '2'}, {'área construída': '156 m²'}, {'área privada': '156 m²'}, {'estrato': '4'}, {'estado': 'excelente'}, {'antigüedad': '9 a 15 años'}, {'administración': '$ 443.000 cop'}, {'precio m²': '$ 3.814.102,56*m²'}]",preguntar al anunciante,fonquetá - chía,"
características del exterior
canchas deportivas
circuito cerrado de tv
en conjunto cerrado
garaje(s)
gimnasio
jardín
parqueadero visitantes
salón comunal
terraza
vigilancia
vivienda multifamiliar
zonas verdes
características del interior
balcón
baño auxiliar
calentador
chimenea
citófono
cocina integral
cocina tipo americano
depósito / bodega


hall de alcobas
instalación de gas
patio
piso en baldosa / mármol
zona de lavandería
características del sector
colegios / universidades
parques cercanos
sobre vía principal
supermercados / c.comerciales
trans. público cercano
zona campestre
zona comercial
zona residencial"
https://fincaraiz.com.co/inmueble/apartamento-en-venta/salesiano/duitama/10053412,apartamento en venta,solano - duitama - boyaca,"salesiano, solano, duitama, comuna 1, boyaca",inmobiliaria,"penhouse barrio solano: 3 habit 1 baño priv 1 estudio con baño star de tv sala mas comedor cocina integral zona lavanderia con baño terraza interior. cada habitacion con balcon. carpinteria en madera pisos laminado cafe oscuro en madera divisiones baño vidrio templado. baños ahorradores, parqueadero doble lineal, dos parqueadero visita, deposito 3 ms2 area privada 189 uso exclusivo 42 ms2. terraza interna y balcones. no se paga administracion y está cerda a innovo.", precio total (cop) $ 680.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '4'}]",preguntar al anunciante,salesiano - duitama,"
características del exterior
garaje(s)
jardín
parqueadero visitantes
vista panorámica
vivienda multifamiliar
zona infantil
características del interior
balcón
baño auxiliar
barra estilo americano
calentador
chimenea
citófono
cocina integral
cocina tipo americano
comedor auxiliar
cuarto de servicio
depósito / bodega
estudio
hall de alcobas
instalación de gas


sauna / turco / jacuzzi
características del sector
colegios / universidades
parques cercanos
sobre vía principal
supermercados / c.comerciales
trans. público cercano
zona campestre
zona comercial
zona residencial"
https://fincaraiz.com.co/inmueble/apartamento-en-venta/colina-campestre/bogota/10189550,apartamento en venta,"mazuren - bogotá - bogotá, d.c.","colina campestre, mazuren, bogotá, suba, zona norte, bogotá, d.c.",inmobiliaria,"¿quiere vivir al norte de bogotá, con acceso a las mejores zonas de la ciudad, centros comerciales, colegios y universidades? este apartamento cuenta con los espacios adecuados para su comodidad y un conjunto con los servicios perfectos para usted y su familia. ¡venga a conocerlo!", precio total (cop) $ 395.000.000 ¿te interesó este inmueble? reportar anuncio,"['', {'habitaciones': '3'}, {'baños': '2'}, {'parqueaderos': '1'}, {'área construída': '76,6 m²'}, {'área privada': '0 m²'}, {'estrato': '4'}, {'antigüedad': '16 a 30 años'}, {'piso n°': '2'}, {'administración': '$ 335.000 cop'}, {'precio m²': '$ 5.156.657,96*m²'}]",preguntar al anunciante,colina campestre - bogotá,"
características del exterior
ascensor
circuito cerrado de tv
en conjunto cerrado
gimnasio
parqueadero visitantes
planta eléctrica
portería / recepción
salón comunal
salón de juegos
terraza
vigilancia
zona infantil
zonas verdes
características del interior
calentador
citófono
cocina integral
depósito / bodega
estudio
hall de alcobas
características del sector
colegios / universidades
parques cercanos
supermercados / c.comerciales
trans. público cercano
zona residencial"
https://fincaraiz.com.co/proyecto-de-vivienda/verdemonte/la-plazuela/la-calera/6496172,verdemonte,la plazuela - la calera - cundinamarca,"la plazuela, san rafael, la calera, cundinamarca",proyecto · destacado,"verdemonte es un proyecto que hace parte del desarrollo urbanístico que cusezar empezará a consolidar en la calera. destacándose por su ubicación, y su gran vista, se convierte en un lugar donde la tranquilidad conecta contigo. fecha estimada de entrega: marzo 2.025 forma de pago: 30% - 70%.", desde (cop) $ 299.000.000 hasta (cop) $ 737.000.000 ¿te interesó este proyecto? información legal reportar anuncio,"['', {'estrato': '4'}]",calle 1 sur 4 – 01,la plazuela - la calera,
