url,name,type,main_location,description,price,feats,neighborhood,antiquity,built_area,privated_area,interiors,exteriors,common_zones,of_the_sector
https://www.metrocuadrado.com/inmueble/venta-apartamento-santa-marta-miramar-3-habitaciones-2-banos-1-garajes/11974-M3064506,"Apartamento en Venta, BELLAVISTA",Inmueble,Santa Marta,"Te presentamos este hermoso apartamento en Santa Marta Bellavista con 3 habitaciones, 2 baños, sala, comedor y 1 parqueadero.",$750.000.000,"['Código inmueble\n11974-M3064506', 'Barrio común\nBELLAVISTA', 'Precio\n$750.000.000', 'Antigüedad\nEntre 10 y 20 años', 'Área construida\n160 m²', 'Área privada\n160 m²', 'Valor administración\n$6.500.000', 'Parqueaderos\n1', '3\nHabitaciones', '2\nBaños', '6\nEstrato']",BELLAVISTA,Entre 10 y 20 años,160 m²,160 m²,"Piso 5 , Vista exterior , ","Piso 5 , Vista exterior , ",,
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-antonia-santos-centro-3-habitaciones-2-banos-1-garajes/16576-M4704576,"Apartamento en Venta, ANTONIA SANTOS",Inmueble,Bucaramanga,"Apartamento en buen estado con 152 metros de área construida, piso quinto exterior, pisos en cerámica y baldosín, sala, comedor, balcón, cocina integral cerrada, zona de ropas independiente, tres habitaciones, dos baños, un parqueadero cubierto. Edificio de cinco pisos sin ascensor y no posee celaduría.",$290.000.000,"['Código inmueble\n16576-M4704576', 'Barrio común\nANTONIA SANTOS', 'Precio\n$290.000.000', 'Antigüedad\nMás de 20 años', 'Área construida\n152 m²', 'Área privada\n141 m²', 'Valor administración\n$55.000', 'Parqueaderos\n1', '3\nHabitaciones', '2\nBaños', '4\nEstrato']",ANTONIA SANTOS,Más de 20 años,152 m²,141 m²,"Cuarto de servicio , Estudio o biblioteca , Parqueadero cubierto , Instalación de gas propano , Closets 3 , Piso 5 , Calentador gas , Tipo de cocina lineal , Tipo de comedor sala comedor , Tipo de estufa gas , Tipo de parqueadero propio , Tipo acabado de piso cerámica , Tipo de piso en alcobas cerámica , Tipo de piso en comedor baldosa , Tipo de piso en estudio cerámica , Tipo de piso en sala baldosa , ","Cuarto de servicio , Estudio o biblioteca , Parqueadero cubierto , Instalación de gas propano , Area Terraza/Balcón 3 m² , Conjunto cerrado , Número de Ascensores 0 , Terraza/Balcón balcón , Vigilancia 0 , ",,"Area Terraza/Balcón 3 m² ,  , Cerca colegios / universidades , Cerca parques , Cerca supermercados , Cerca transporte público , Sobre vía secundaria , "
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bucaramanga-san-alonso-2-habitaciones-2-banos-1-garajes/MC4734059,"Apartamento en Arriendo, SAN ALONSO Nororiente",Inmueble,Bucaramanga,"Espectacular apartamento iluminado, dos habitaciones TOTALMENTE AMOBLADO, capacidad máxima para Cuatro personas, zona residencial San Alonso, uno de los mejores barrios de la ciudad cerca a restaurantes, centros comerciales, Comercio de Zapatos, parques y de fácil acceso en carro particular o transporte público. Cuenta con todas las comodidades que necesitas para una agradable estadía, con seguridad privada las 24 horas. Con internet de alta velocidad 500 MEGAS, Televisión incluida.",$2.000.000,"['Código inmueble\nMC4734059', 'Barrio común\nSAN ALONSO Nororiente', 'Antigüedad\nEntre 5 y 10 años', 'Área construida\n57 m²', 'Área privada\n56.2 m²', 'Valor arriendo\n$2.000.000', 'Valor administración\n$232.000', 'Parqueaderos\n1', '2\nHabitaciones', '2\nBaños', '4\nEstrato']",SAN ALONSO Nororiente,Entre 5 y 10 años,57 m²,56.2 m²,"Baño auxiliar , Características del parqueadero cubierto , Citófonos , Cocina integral , Piso en baldosa , Sauna / turco , Zona de lavandería , Piso 5 , Tipo de parqueadero propio , ","Baño auxiliar , Características del parqueadero cubierto , Citófonos , Ascensor , Parqueadero visitantes , Piscina , Con terraza , Conjunto cerrado , Portería , ","Ascensor , Parqueadero visitantes , Piscina , Con terraza , Salón comunal , Zona para niños , ","Salón comunal , Zona para niños , Cerca centros comerciales , Cerca colegios / universidades , Cerca parques , Cerca supermercados , Cerca transporte público , Ubicado en edificio , Zona comercial , Zona residencial , "
https://www.metrocuadrado.com/inmueble/arriendo-casa-bucaramanga-comuneros-3-habitaciones-1-banos-1-garajes/16228-M4713708,"Casa en Arriendo, LOS COMUNEROS",Inmueble,Bucaramanga,Se arrienda casa de primer piso de 3 habitaciones 2 baños sala comedor cocina tradicional zona de ropa amplia con 96m2,$1.000.000,"['Código inmueble\n16228-M4713708', 'Barrio común\nLOS COMUNEROS', 'Antigüedad\nMás de 20 años', 'Área construida\n96 m²', 'Área privada\n98 m²', 'Valor arriendo\n$1.000.000', 'Parqueaderos\n1', '3\nHabitaciones', '1\nBaños', '3\nEstrato']",LOS COMUNEROS,Más de 20 años,96 m²,98 m²,"Ancho 16 m , Apto para niños , Tipo de cortinas ninguna , Fondo 6 m , Instalación de gas natural , Closets 0 , Número de líneas teléfonicas 0 , Calentador no tiene , Tipo de casa tradicional , Tipo de cocina lineal , Tipo de comedor sala comedor , Tipo de estufa gas , Tipo de parqueadero comunal , Tipo acabado de piso baldosa , Tipo de piso en alcobas baldosa , Tipo de piso en comedor baldosa , ","Ancho 16 m , Apto para niños , Tipo de cortinas ninguna ,  , Area lote 99 m² , Número de Ascensores 0 , Terraza/Balcón ninguno , ",,"Area lote 99 m² ,  , Cerca parques , Cerca supermercados , Sobre vía principal , "
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-cabecera-del-llano-3-habitaciones-3-banos/12693-M4579584,"Apartamento en Venta, Cabecera Del Llano",Inmueble,Bucaramanga,Apartamento en Venta en Cabecera 1 Etapa Barrio Cabecera del Llano Comuna Cabecera del Llano Bucaramanga,$330.000.000,"['Código inmueble\n12693-M4579584', 'Barrio común\nCabecera Del Llano', 'Precio\n$330.000.000', 'Antigüedad\nMás de 20 años', 'Área construida\n131 m²', 'Área privada\n131 m²', 'Valor administración\n$488.000', '3\nHabitaciones', '3\nBaños', '5\nEstrato']",Cabecera Del Llano,Más de 20 años,131 m²,131 m²,"Piso 8 , ",,,
https://www.metrocuadrado.com/inmueble/venta-casa-santa-marta-el-rodadero-reservado-4-habitaciones-4-banos-2-garajes/12376-M2794819,"Casa en Venta, EL RODADERO RESERVADO",Inmueble,Santa Marta,"En venta amplia y acogedora casa en conjunto cerrado, ubicada en zona residencial del rodadero reservado, cuenta con 3 alcobas, 3 baños, sala-comedor, estudio y una habitación de servicio con su respectivo baño, La casa cuenta con 2 pisos, excelente ubicación, parqueadero y dos depósitos. El Conjunto tiene piscina, zona BBQ y Vigilancia las 24 horas. Sin amoblar",$650.000.000,"['Código inmueble\n12376-M2794819', 'Barrio común\nEL RODADERO RESERVADO', 'Precio\n$650.000.000', 'Antigüedad\nEntre 10 y 20 años', 'Área construida\n160 m²', 'Área privada\n160 m²', 'Parqueaderos\n2', '4\nHabitaciones', '4\nBaños', '6\nEstrato']",EL RODADERO RESERVADO,Entre 10 y 20 años,160 m²,160 m²,"Apto para niños , Cuarto de servicio , Parqueadero cubierto , Zona de lavandería , Instalación de gas natural , Closets 4 , Tipo de casa tradicional , Tipo de comedor sala comedor , Deposito 1 , Tipo de estufa gas , Tipo de parqueadero propio , ","Apto para niños , Cuarto de servicio , Parqueadero cubierto , Zona de lavandería , Instalación de gas natural , Closets 4 ,  , Acceso para discapacitados , Piscina , Conjunto cerrado , ","Acceso para discapacitados , Piscina , Conjunto cerrado , Zona de BBQ , Zonas verdes , ","Acceso para discapacitados , Piscina ,  , Zona de BBQ , Zonas verdes , Cerca centros comerciales , Cerca supermercados , "
https://www.metrocuadrado.com/inmueble/venta-apartamento-santa-marta-gaira-mar-2-habitaciones-2-banos-1-garajes/MC4873879,"Apartamento en Venta, EL RODADERO RESERVADO Rodadero y Gaira",Inmueble,Santa Marta,"Torre de 14 Pisos, Piso 12, Alcoba Principal con Baño Privado, Alcoba Auxiliar con Baño Privado, Sala/Comedor, Cocina, Baño Social, Zona de Labores, Balcón, Deposito, 2 Ascensores, Terraza, Piscina para Adultos, Piscina para Niños, Gimnasio, Jacuzzi, Turco",$380.000.000,"['Código inmueble\nMC4873879', 'Barrio común\nEL RODADERO RESERVADO Rodadero y Gaira', 'Precio\n$380.000.000', 'Antigüedad\nEntre 5 y 10 años', 'Área construida\n70.1 m²', 'Área privada\n70.1 m²', 'Valor administración\n$450.000', 'Parqueaderos\n1', '2\nHabitaciones', '2\nBaños', '5\nEstrato']",EL RODADERO RESERVADO Rodadero y Gaira,Entre 5 y 10 años,70.1 m²,70.1 m²,"Baño auxiliar , Características del parqueadero cubierto , Cocina integral , Jacuzzi , Sauna / turco , Vigilancia , Piso 12 , Tipo de parqueadero propio , ","Baño auxiliar , Características del parqueadero cubierto , Cocina integral , Jacuzzi , Ascensor , Parqueadero visitantes , Piscina , Con terraza , Conjunto cerrado , Portería , ","Ascensor , Parqueadero visitantes , Piscina , Con terraza , Conjunto cerrado , Portería , Salón comunal , Zonas verdes , ","Ascensor , Parqueadero visitantes , Piscina , Cerca supermercados , Ubicado en edificio , "
https://www.metrocuadrado.com/inmueble/venta-casa-santa-marta-la-magdalena-5-habitaciones-5-banos/16206-M4501895,"Casa en Venta, Gaira",Inmueble,Santa Marta,"Casa con excelente ubicación, cerca a super mercados, colegios, a pocos kilometros de las playas del rodadero, tiene dos apartamentos pequeños que sirven para descanso, cuenta con cocina integrada, baños, zona de labores, servicios públicos escenciales entre otro.",$700.000.000,"['Código inmueble\n16206-M4501895', 'Barrio común\nGaira', 'Precio\n$700.000.000', 'Antigüedad\nMás de 20 años', 'Área construida\n304 m²', 'Área privada\n304 m²', '5\nHabitaciones', '5\nBaños', '3\nEstrato']",Gaira,Más de 20 años,304 m²,304 m²,"Baño auxiliar , Cocina integral , Cuarto de servicio , Hall de alcobas , Zona de lavandería , Piso 1 , ","Baño auxiliar , Cocina integral , Cuarto de servicio , Area lote 304 m² , Baños de servicio , ","Area lote 304 m² , Baños de servicio , Zonas verdes , ","Area lote 304 m² , Baños de servicio , Zonas verdes , Cerca colegios / universidades , Cerca parques , Cerca transporte público , Sobre vía principal , Zona comercial , Zona residencial , "
https://www.metrocuadrado.com/inmueble/arriendo-apartamento-santa-marta-canarias-3-habitaciones-4-banos-1-garajes/12280-M4356017,"Apartamento en Arriendo, Canarias",Inmueble,Santa Marta,"Apartamento listo para entregar a 30 de Mayo 2023. Ubicación central , a lado de la universidad cooperativa de colombia, a la vuelta de centro comercial Buenavista . Contrato anual.",$1.800.000,"['Código inmueble\n12280-M4356017', 'Barrio común\nCanarias', 'Antigüedad\nEntre 10 y 20 años', 'Área construida\n113 m²', 'Área privada\n113 m²', 'Valor arriendo\n$1.800.000', 'Parqueaderos\n1', '3\nHabitaciones', '4\nBaños', '4\nEstrato']",Canarias,Entre 10 y 20 años,113 m²,113 m²,"Baño auxiliar , Citófonos , Cocina integral , Cuarto de servicio , Vigilancia , Zona de lavandería , Tipo acabado de piso cerámica , ","Baño auxiliar , Citófonos , Cocina integral , Cuarto de servicio , Ascensor , Baños de servicio , Circuito cerrado de TV , Piscina , Con terraza , Vista panorámica , Conjunto cerrado , Portería , Terraza/Balcón balcón , ","Ascensor , Baños de servicio , Circuito cerrado de TV , Piscina , Salón comunal , Zona para niños , Zonas verdes , ","Salón comunal , Zona para niños ,  , Cerca colegios / universidades , Cerca transporte público , Sobre vía principal , Zona residencial , "
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-cabecera-del-llano-3-habitaciones-3-banos-1-garajes/314-M4406062,"Apartamento en Venta, Cabecera Del Llano",Inmueble,Bucaramanga,"Se vende apartamento en el edificio Colina del Llano, ubicado en la cra 39a, del barrio Cabecera del Llano. ubicado en el piso 8 de la torre, , el cual consta de tres alcobas, la principal con vestier y baño privando, dos alcobas auxiliares, baño auxiliar, sala comedor, cocina integral, zona de ropas y alcoba de servicio de baño. parqueadero, ascensor, portería 24 horas.",$450.000.000,"['Código inmueble\n314-M4406062', 'Barrio común\nCabecera Del Llano', 'Precio\n$450.000.000', 'Antigüedad\nMás de 20 años', 'Área construida\n113.88 m²', 'Área privada\n113.88 m²', 'Valor administración\n$394.000', 'Parqueaderos\n1', '3\nHabitaciones', '3\nBaños', '6\nEstrato']",Cabecera Del Llano,Más de 20 años,113.88 m²,113.88 m²,"Cuarto de servicio , Instalación de gas ninguno , Tipo de cocina lineal , Tipo de comedor sala comedor , Tipo acabado de piso otro , Tipo de piso en alcobas otro , Tipo de piso en comedor otro , Tipo de piso en estudio otro , Tipo de piso en sala otro , ","Cuarto de servicio , Instalación de gas ninguno , Tipo de cocina lineal , Tipo de comedor sala comedor ,  , Conjunto cerrado , Vigilancia 0 , ",,
https://www.metrocuadrado.com/inmueble/venta-apartamento-santa-marta-bello-horizonte-1-habitaciones-2-banos-1-garajes/13877-M4133942,"Apartamento en Venta, BELLO HORIZONTE",Inmueble,Santa Marta,"Hermoso apartamento equipado con todas las comodidades , 1 habitacion ,2 baños,sala comedor,cocina Integral,alcoba principal,balcón, zona de lavadero. el edificio cuenta con jacuzzi, baños turcos, gimnasio ,piscina niños y adultos,sala de juegos,sala de conferencia, servicio de ascensor, parque infantil, cancha de voleibol playa, y parqueadero personal ubicado sobre la via principal, A pocos metros de la playas del sector . NO VISTA AL MAR , vista hacia las montañas ( sierra )",$432.000.000,"['Código inmueble\n13877-M4133942', 'Barrio común\nBELLO HORIZONTE', 'Precio\n$432.000.000', 'Antigüedad\nEntre 10 y 20 años', 'Área construida\n54.19 m²', 'Área privada\n54.19 m²', 'Valor administración\n$315.600', 'Parqueaderos\n1', '1\nHabitaciones', '2\nBaños', '6\nEstrato']",BELLO HORIZONTE,Entre 10 y 20 años,54.19 m²,54.19 m²,"Aire acondicionado , Citófonos , Tipo de cortinas con velos , Parqueadero cubierto , Jacuzzi , Equipado / amoblado , Puerta seguridad , Sauna / turco , Instalación de gas natural , Closets 1 , Piso 9 , Calentador no tiene , Tipo de cocina lineal , Tipo de comedor sala comedor , Deposito 0 , Tipo de estufa mixta , ","Aire acondicionado , Citófonos , Tipo de cortinas con velos , Parqueadero cubierto , Jacuzzi ,  , Area Terraza/Balcón 1.6 m² , Ascensor , Acceso para discapacitados , Circuito cerrado de TV , Piscina , Vista panorámica , Conjunto cerrado , Número de Ascensores 2 , Terraza/Balcón balcón , Vigilancia 24hrs , ","Area Terraza/Balcón 1.6 m² , Ascensor , Acceso para discapacitados ,  , Gimnasio , Salón comunal , Zona para niños , Zonas verdes , ","Cerca centros comerciales , Cerca colegios / universidades , Cerca parques , Cerca supermercados , Cerca transporte público , Sobre vía principal , Sobre vía secundaria , "
https://www.metrocuadrado.com/inmueble/venta-casa-santa-marta-villa-sara-3-habitaciones-3-banos-1-garajes/2229-M4711820,"Casa en Venta, Villa Toledo",Inmueble,Santa Marta,"Casa en venta en Villa Toledo La casa cuenta con dos niveles; en el primer piso cuenta con una habitación, un baño, sala, comedor, área de jardín, terraza. En el segundo nivel cuenta con tres habitaciones, baño en habitación principal, y baño compartido para las demás habitaciones.",$270.000.000,"['Código inmueble\n2229-M4711820', 'Barrio común\nVilla Toledo', 'Precio\n$270.000.000', 'Antigüedad\nMás de 20 años', 'Área construida\n98 m²', 'Área privada\n98 m²', 'Parqueaderos\n1', '3\nHabitaciones', '3\nBaños', '3\nEstrato']",Villa Toledo,Más de 20 años,98 m²,98 m²,"Hall de alcobas , ","Hall de alcobas , ",,
https://www.metrocuadrado.com/inmueble/venta-casa-santa-marta-el-piaon-5-habitaciones-5-banos/10278-M4821170,"Casa en Venta, El Piñón 1",Inmueble,Santa Marta,"Casa ubicada a escasas cuadras de la Universidad del Magdalena, que genera una rentabilidad cercana al 1%, consta de 8 habitaciones con baño privado y cocina lo cual hace que sean muy apetecidas por estudiantes cada semestre. Adicional al arriendo que se hace a estudiantes, en temporadas de ausencia de estos la casa tiene acceso también de turistas por su magnífica ubicación puesto que está cerca de todos los sitios turísticos que se pueden encontrar en la ciudad de Santa Marta, a 10 o 12 minutos de la playa, 10 minutos del principal centro comercial de la ciudad, 15 minutos del sector hospitalario de EPSs e IPSs. La ocupación de la casa está por encima del 90% todo el año, adicional tiene una gran posibilidad de ampliarse a por lo menos uno o dos pisos adicionales, lo cual generaría un mayor ingreso mes a mes. La zona brinda un gran nivel de seguridad para los ocupantes de la casa, puesto que constantemente hay rondas de patrullas, y motos de la policía.",$800.000.000,"['Código inmueble\n10278-M4821170', 'Barrio común\nEl Piñón 1', 'Precio\n$800.000.000', 'Antigüedad\nEntre 10 y 20 años', 'Área construida\n300 m²', 'Área privada\n300 m²', 'Valor administración\n$10', '5\nHabitaciones', '5\nBaños', '3\nEstrato']",El Piñón 1,Entre 10 y 20 años,300 m²,300 m²,"Ancho 9 m , Tipo de cortinas con velos , Hall de alcobas , Equipado / amoblado , Zona de lavandería , Fondo 12 m , Instalación de gas natural , Closets 4 , Número de líneas teléfonicas 0 , Calentador no tiene , Tipo de casa tradicional , Tipo de cocina otra , Tipo de comedor sala comedor , Tipo de estufa electrica , Tipo acabado de piso baldosa , Tipo de piso en alcobas baldosa , ","Ancho 9 m , Tipo de cortinas con velos , Hall de alcobas , Equipado / amoblado , Zona de lavandería , Fondo 12 m ,  , Area lote 97 m² , Area Terraza/Balcón 15 m² , Número de Ascensores 0 , Terraza/Balcón terraza , Vigilancia 24hrs , ",,"Area lote 97 m² ,  , Cerca centros comerciales , Cerca colegios / universidades , Cerca parques , Cerca supermercados , Cerca transporte público , Sobre vía secundaria , "
https://www.metrocuadrado.com/inmueble/venta-apartamento-bucaramanga-terrazas-3-habitaciones-4-banos-3-garajes/12693-M4662272,"Apartamento en Venta, Terrazas",Inmueble,Bucaramanga,Apartamento en Venta en Edificio Ararat Barrio Terrazas Comuna Cabecera del Llano Bucaramanga,$1.200.000.000,"['Código inmueble\n12693-M4662272', 'Barrio común\nTerrazas', 'Precio\n$1.200.000.000', 'Antigüedad\nEntre 5 y 10 años', 'Área construida\n184 m²', 'Área privada\n184 m²', 'Valor administración\n$637.000', 'Parqueaderos\n3', '3\nHabitaciones', '4\nBaños', '5\nEstrato']",Terrazas,Entre 5 y 10 años,184 m²,184 m²,"Piso 17 , ",,,
https://www.metrocuadrado.com/inmueble/venta-casa-bucaramanga-san-francisco-5-habitaciones-4-banos/16493-M4708901,"Casa en Venta, San Alonso",Inmueble,Bucaramanga,"Casa local en venta en San Alonso Área 320.6 m2, Habitaciones 5, baños 4, parqueaderos 0",$930.000.000,"['Código inmueble\n16493-M4708901', 'Barrio común\nSan Alonso', 'Precio\n$930.000.000', 'Antigüedad\nMás de 20 años', 'Área construida\n320.6 m²', 'Área privada\n320.6 m²', '5\nHabitaciones', '4\nBaños', '4\nEstrato']",San Alonso,Más de 20 años,320.6 m²,320.6 m²,"Instalación de gas ninguno , Tipo de cocina lineal , Tipo de comedor sala comedor , Tipo acabado de piso otro , Tipo de piso en alcobas otro , Tipo de piso en comedor otro , Tipo de piso en estudio otro , Tipo de piso en sala otro , ","Instalación de gas ninguno , Tipo de cocina lineal , Tipo de comedor sala comedor , Tipo acabado de piso otro , Area Terraza/Balcón 1.0 m² , Terraza/Balcón terraza , Vigilancia 0 , ",,
https://www.metrocuadrado.com/inmueble/venta-apartamento-santa-marta-br-manguita-b-2-habitaciones-2-banos/384-M4830634,"Apartamento en Venta, Pozos Colorado",Inmueble,Santa Marta,Código 5128 Apartamento exterior para venta en Cesión de derechos sobre planos con entrega para el 2025. Edificio con licencia turística. zona hotelera de alta valorización y demanda. Ubicado en Pozos Colorados. cercano a los Hoteles Hilton e Irotama. A 10 minutos del Aeropuerto. Vista lateral al mar. PISO 14. Consta de Sala comedor con balcón. estudio .Cocina integral abierta. tipo americano con estufa y horno a gas. Zona de lavandería con tendedero y calentador de paso a gas. 2 habitaciones con closet principal con baño privado y cocineta. Baño social. Pisos en porcelanato. Parqueadero de visitantes y depósito. Zona común con ascensor. gimnasio. piscina. jacuzzi. cancha de squash. planta eléctrica. business center. parque infantil. teatrino. restaurante. bar. terraza BBQ. simulador de bicicletas. bicicleteros. Citófonos. CCTV. vigilancia privada 24 h. La alcoba principal incluye una cocineta. se convierte en 2apartamentos.,$900.000.000,"['Código inmueble\n384-M4830634', 'Barrio común\nPozos Colorado', 'Precio\n$900.000.000', 'Antigüedad\nRemodelado', 'Área construida\n71 m²', 'Área privada\n71 m²', '2\nHabitaciones', '2\nBaños', '6\nEstrato']",Pozos Colorado,Remodelado,71 m²,71 m²,"Citófonos , Cocina integral , Jacuzzi , Piso en porcelanato , Vigilancia , Zona de lavandería , Piso 14 , Calentador gas , Tipo de cocina lineal , Tipo de comedor sala comedor , Vista exterior , ","Citófonos , Cocina integral , Jacuzzi , Piso en porcelanato ,  , Ascensor , Parqueadero visitantes , Piscina , Terraza/Balcón terraza , ","Ascensor , Parqueadero visitantes , Piscina , Terraza/Balcón terraza , Cancha(s) de squash , Gimnasio , Zona de BBQ , ",
https://www.metrocuadrado.com/inmueble/venta-casa-bucaramanga-la-floresta-4-habitaciones-3-banos/16493-M4708646,"Casa en Venta, La Floresta",Inmueble,Bucaramanga,"Casa en venta en La Floresta Área 450 m2, Habitaciones 4, baños 3, parqueaderos 0",$920.000.000,"['Código inmueble\n16493-M4708646', 'Barrio común\nLa Floresta', 'Precio\n$920.000.000', 'Antigüedad\nMás de 20 años', 'Área construida\n450 m²', 'Área privada\n450 m²', '4\nHabitaciones', '3\nBaños', '4\nEstrato']",La Floresta,Más de 20 años,450 m²,450 m²,"Aire acondicionado , Calefacción , Cuarto de servicio , Jacuzzi , Instalación de gas ninguno , Tipo de cocina lineal , Tipo de comedor sala comedor , Tipo acabado de piso otro , Tipo de piso en alcobas otro , Tipo de piso en comedor otro , Tipo de piso en estudio otro , Tipo de piso en sala otro , ","Aire acondicionado , Calefacción , Cuarto de servicio , Jacuzzi , Instalación de gas ninguno , Area Terraza/Balcón 1.0 m² , Parqueadero visitantes , Piscina , Terraza/Balcón terraza , Vigilancia 0 , ","Area Terraza/Balcón 1.0 m² , Parqueadero visitantes , Piscina ,  , Gimnasio , ",
https://www.metrocuadrado.com/inmueble/venta-apartamento-santa-marta-rodadero-2-habitaciones-3-banos/12273-M3108577,"Apartamento en Venta, Rodadero",Inmueble,Santa Marta,"Venta de apartamentos ubicados en el corazón el Rodadero-Santa Marta, cerca del mar y de todo lo que necesitas, supermercados, restaurantes, centros comerciales farmacias en una zona tranquila y exclusiva. Disfruta de un ambiente urbano que combina lo mejor de la vida moderna con el aire de libertad de la ciudad y la posibilidad de acceder a 2 playas cerca Gaira Beach y el Rodadero. El edificio diversificó su modelo de negocios y será residencial-turístico lo cual le permitirá al inversionista tener la opción de rentar el apartamento y optimizar ingresos adicionales. Apartamentos tipo B4 Área Construida 84.42 m2. Área privada 73.03 m2. Área adicional de terraza descubierta 91.17 ÁREA TOTAL 175.59 m2. El apartamento consta de terraza, sala comedor, estudio, habitación principal con baño, terraza y terraza ampliada que se extiende hasta la habitación auxiliar, habitación auxiliar con baño, baño auxiliar, cocina integral, zona de labores. Áreas Comunes 2 Pisc",$1.097.630.000,"['Código inmueble\n12273-M3108577', 'Barrio común\nRodadero', 'Precio\n$1.097.630.000', 'Antigüedad\nEntre 0 y 5 años', 'Área construida\n72.57 m²', 'Área privada\n175 m²', '2\nHabitaciones', '3\nBaños', '5\nEstrato']",Rodadero,Entre 0 y 5 años,72.57 m²,175 m²,"Baño auxiliar , Citófonos , Cocina integral , Vigilancia , Zona de lavandería , ","Baño auxiliar , Citófonos , Cocina integral , Vigilancia , Ascensor , Baños de servicio , Parqueadero visitantes , Piscina , Con terraza , Vista panorámica , Terraza/Balcón balcón , ","Ascensor , Baños de servicio , Parqueadero visitantes , Piscina , Gimnasio , Zona de BBQ , Zona para niños , Zonas verdes , ","Gimnasio , Zona de BBQ ,  , Cerca transporte público , Zona residencial , "
https://www.metrocuadrado.com/inmueble/venta-casa-santa-marta-centro-5-habitaciones-2-banos/874-M2748928,"Casa en Venta, CENTRO HISTORICO",Inmueble,Santa Marta,"Casa muy amplia, para remodelar, patrimonio cultural, situada entre el mercado y el centro historico en una zona muy comercial.",$800.000.000,"['Código inmueble\n874-M2748928', 'Barrio común\nCENTRO HISTORICO', 'Precio\n$800.000.000', 'Antigüedad\nMás de 20 años', 'Área construida\n413 m²', 'Área privada\n413 m²', '5\nHabitaciones', '2\nBaños', '3\nEstrato']",CENTRO HISTORICO,Más de 20 años,413 m²,413 m²,"Tipo de casa tradicional , Tipo de cocina otra , Tipo de comedor comedor independiente , Vista exterior , ","Tipo de casa tradicional , Tipo de cocina otra , Tipo de comedor comedor independiente , Vista exterior , Area lote 413 m² , ",,"Area lote 413 m² , Sobre vía secundaria , "
https://www.metrocuadrado.com/inmueble/venta-casa-santa-marta-cr-lago-del-dulcino-2-habitaciones-2-banos-1-garajes/14314-M4884005,"Casa en Venta, Pozos Colorados",Inmueble,Santa Marta,"Se vende casa con salida directa al mar de Pozos Colorados Cabo Tortuga en la ciudad de Santa Marta. Si le gustaría confirmar algún dato de la publicación, tiene preguntas adicionales o desea agendar una cita para conocer la propiedad, por favor contáctenos a través de WhatsApp a los siguientes números +57 301 326 2048 +57 300 752 2819",$710.000.000,"['Código inmueble\n14314-M4884005', 'Barrio común\nPozos Colorados', 'Precio\n$710.000.000', 'Antigüedad\nMás de 20 años', 'Área construida\n153.76 m²', 'Área privada\n153.76 m²', 'Valor administración\n$600.000', 'Parqueaderos\n1', '2\nHabitaciones', '2\nBaños', '6\nEstrato']",Pozos Colorados,Más de 20 años,153.76 m²,153.76 m²,"Aire acondicionado , Citófonos , Equipado / amoblado , Vigilancia , Zona de lavandería , Piso 2 , ","Aire acondicionado , Citófonos , Equipado / amoblado , Vigilancia , Area lote 153.76 m² , Jardín , Vista panorámica , Conjunto cerrado , Portería , Terraza/Balcón balcón , Vivienda bifamiliar , ",,"Area lote 153.76 m² , Jardín , Vista panorámica , Conjunto cerrado , Cerca transporte público , Zona campestre , Zona residencial , "
https://www.metrocuadrado.com/inmueble/venta-apartamento-santa-marta-centro-1-habitaciones-2-banos-1-garajes/2363-M4703716,"Apartamento en Venta, Santa Marta",Inmueble,Santa Marta,"apartamento venta santa marta, muy bien ubicado, cerca de la troncal del caribe, muy cerca al mar, a 200 metros de la playa aproximadamente, con buenas vias de acceso y transporte, ubicado en condominio que cuenta con vigilancia privada las 24 horas, ascensor, terraza con piscina, apartamento exterior con vista al mar, en cuarto piso que consta de 1 habitacion, estudio o habitacion auxiliar, 2 baños, sala de star, cocina integral, dos balcones, el apartamento se entrega con blackout, lavadora",$380.000.000,"['Código inmueble\n2363-M4703716', 'Barrio común\nSanta Marta', 'Precio\n$380.000.000', 'Antigüedad\nMás de 20 años', 'Área construida\n87 m²', 'Área privada\n87 m²', 'Valor administración\n$553.000', 'Parqueaderos\n1', '1\nHabitaciones', '2\nBaños', '6\nEstrato']",Santa Marta,Más de 20 años,87 m²,87 m²,"Vigilancia , Calentador no tiene , Tipo acabado de piso cerámica , Tipo de piso en alcobas cerámica , Tipo de piso en comedor cerámica , Tipo de piso en estudio cerámica , Tipo de piso en sala cerámica , ","Vigilancia , Calentador no tiene , Tipo acabado de piso cerámica , Tipo de piso en alcobas cerámica , Terraza/Balcón balcón , Vigilancia 24hrs , ",,"Terraza/Balcón balcón , Vigilancia 24hrs , Zona residencial , "
